# device=Dev1
# channels=ai0,ai1
# config=RSE vmin=-1.0 vmax=3.5
# adc_bits=16 lsb_volts=6.866455e-05 decimals=6
# rate_hz=200.0 total_samples=1000
# datetime=2025-08-22T10:00:20
sample_index,timestamp_ms,ai0,ai1
107,535.000000,3.294556,1.648048
108,540.000000,3.295242,1.646400
109,545.000000,3.293594,1.649010
110,550.000000,3.292427,1.648666
111,555.000000,3.300461,1.648666
112,560.000000,3.326759,1.648323
113,565.000000,3.321815,1.648323
114,570.000000,3.302109,1.649010
115,575.000000,3.302246,1.646675
116,580.000000,3.320374,1.648529
117,585.000000,3.340561,1.648529
118,590.000000,3.313919,1.648529
119,595.000000,3.294556,1.649971
120,600.000000,3.325798,1.649147
121,605.000000,3.292770,1.647842
122,610.000000,3.294899,1.648529
123,615.000000,3.305748,1.649010
124,620.000000,3.315567,1.649010
125,625.000000,3.295723,1.650177
126,630.000000,3.296822,1.648323
127,635.000000,3.300941,1.649010
128,640.000000,3.302246,1.648048
129,645.000000,3.306709,1.648666
130,650.000000,3.300804,1.648666
131,655.000000,3.297165,1.648186
132,660.000000,3.315910,1.647362
133,665.000000,3.293251,1.649628
134,670.000000,3.314468,1.649147
135,675.000000,3.299843,1.649147
136,680.000000,3.299843,1.648323
137,685.000000,3.290436,1.647842
138,690.000000,3.315910,1.649010
139,695.000000,3.320854,1.649010
140,700.000000,3.315292,1.647018
141,705.000000,3.308495,1.649971
142,710.000000,3.299843,1.649834
143,715.000000,3.299637,1.649971
144,720.000000,3.310005,1.648323
145,725.000000,3.305885,1.649834
146,730.000000,3.295860,1.648323
147,735.000000,3.293388,1.648186
148,740.000000,3.293045,1.652306
149,745.000000,3.346672,1.648872
150,750.000000,3.300323,1.647018
151,755.000000,3.305748,1.648323
152,760.000000,3.293732,1.646675
153,765.000000,3.300941,1.647499
154,770.000000,3.293045,1.650314
155,775.000000,3.303413,1.646675
156,780.000000,3.297989,1.652100
157,785.000000,3.294693,1.649353
158,790.000000,3.292564,1.649147
159,795.000000,3.292564,1.649147
160,800.000000,3.299019,1.646538
161,805.000000,3.305267,1.648323
162,810.000000,3.304443,1.649353
163,815.000000,3.304237,1.646881
164,820.000000,3.291260,1.649147
165,825.000000,3.314468,1.648529
166,830.000000,3.292564,1.647224
167,835.000000,3.307190,1.649147
168,840.000000,3.304718,1.648666
169,845.000000,3.294693,1.646538
170,850.000000,3.293594,1.649628
171,855.000000,3.339600,1.649971
172,860.000000,3.317078,1.649147
173,865.000000,3.319344,1.649971
174,870.000000,3.292427,1.648323
175,875.000000,3.292908,1.650177
176,880.000000,3.328751,1.649010
177,885.000000,3.336647,1.649353
178,890.000000,3.328270,1.648666
179,895.000000,3.298676,1.649628
180,900.000000,3.297165,1.649353
181,905.000000,3.297165,1.648666
182,910.000000,3.303757,1.648666
183,915.000000,3.300323,1.649010
184,920.000000,3.297852,1.649147
185,925.000000,3.305267,1.650314
186,930.000000,3.296066,1.649147
187,935.000000,3.301628,1.648872
188,940.000000,3.295860,1.649628
189,945.000000,3.303757,1.650452
190,950.000000,3.300323,1.648323
191,955.000000,3.290642,1.649010
192,960.000000,3.318245,1.648872
193,965.000000,3.318382,1.648872
194,970.000000,3.296684,1.649490
195,975.000000,3.314262,1.649353
196,980.000000,3.314606,1.648666
197,985.000000,3.291603,1.649010
198,990.000000,3.330193,1.649147
199,995.000000,3.297508,1.648048
200,1000.000000,3.307396,1.648872
201,1005.000000,3.302452,1.649490
202,1010.000000,3.310829,1.648872
203,1015.000000,3.309525,1.649010
204,1020.000000,3.344200,1.648872
205,1025.000000,3.309181,1.648872
206,1030.000000,3.303894,1.649010
207,1035.000000,3.316872,1.647362
208,1040.000000,3.304581,1.648529
209,1045.000000,3.299843,1.649147
210,1050.000000,3.295860,1.647842
211,1055.000000,3.335342,1.649010
212,1060.000000,3.313644,1.648529
213,1065.000000,3.345161,1.649147
214,1070.000000,3.304718,1.649010
215,1075.000000,3.289955,1.649490
216,1080.000000,3.300667,1.648666
217,1085.000000,3.314949,1.648323
218,1090.000000,3.312271,1.649147
219,1095.000000,3.303619,1.649353
220,1100.000000,3.296822,1.649010
221,1105.000000,3.303757,1.648872
222,1110.000000,3.299843,1.649971
223,1115.000000,3.294899,1.647842
224,1120.000000,3.307533,1.649490
225,1125.000000,3.323326,1.647018
226,1130.000000,3.298676,1.649147
227,1135.000000,3.295380,1.649628
228,1140.000000,3.294212,1.650314
229,1145.000000,3.343994,1.649147
230,1150.000000,3.301628,1.649010
231,1155.000000,3.299019,1.649010
232,1160.000000,3.301628,1.648323
233,1165.000000,3.298195,1.649147
234,1170.000000,3.309181,1.648872
235,1175.000000,3.300941,1.648323
236,1180.000000,3.297508,1.648323
237,1185.000000,3.300461,1.649147
